Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
27,"X Chen, Z Pan, P Wang, X Yang, P Liu…",The integration of facial and vocal cues during emotional change perception: EEG markers,2016,Social cognitive and …,academic.oup.com,https://academic.oup.com/scan/article-abstract/11/7/1152/1753555,"https://scholar.google.com/scholar?cites=14996965572113182393&as_sdt=2005&sciodt=0,5&hl=en",51,3/9/20 17:32,,,,,,,,,27,6.75,5,6,4,"The ability to detect emotional changes is of primary importance for social living. Though emotional signals are often conveyed by multiple modalities, how emotional changes in vocal and facial modalities integrate into a unified percept has yet to be directly investigated …"
28,"DA Sauter, AH Fischer",Can perceivers recognise emotions from spontaneous expressions?,2018,Cognition and Emotion,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/02699931.2017.1320978,"https://scholar.google.com/scholar?cites=14862937651813481644&as_sdt=2005&sciodt=0,5&hl=en",52,3/9/20 17:32,,,,,,,,,28,14,14,2,2,"Posed stimuli dominate the study of nonverbal communication of emotion, but concerns have been raised that the use of posed stimuli may inflate recognition accuracy relative to spontaneous expressions. Here, we compare recognition of emotions from spontaneous …"
28,A Scarantino,How to do things with emotional expressions: The theory of affective pragmatics,2017,Psychological Inquiry,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/1047840X.2017.1328951,"https://scholar.google.com/scholar?cites=11840486093027307620&as_sdt=2005&sciodt=0,5&hl=en",53,3/9/20 17:32,,,,,,,,,28,9.33,28,1,3,"It is widely accepted that emotional expressions can be rich communicative devices. We can learn much from the tears of a grieving friend, the smiles of an affable stranger, or the slamming of a door by a disgruntled lover. So far, a systematic analysis of what can be …"
26,"J Walsh, C Eccleston, E Keogh",Pain communication through body posture: The development and validation of a stimulus set,2014,PAIN®,Elsevier,https://www.sciencedirect.com/science/article/pii/S0304395914003789,"https://scholar.google.com/scholar?cites=9061042989591123149&as_sdt=2005&sciodt=0,5&hl=en",54,3/9/20 17:32,,,,,,,,,26,4.33,9,3,6,"Pain can be communicated nonverbally through facial expressions, vocalisations, and bodily movements. Most studies have focussed on the facial display of pain, whereas there is little research on postural display. Stimulus sets for facial and vocal expressions of pain …"
26,"B de Gelder, R Hortensius",The many faces of the emotional body,2014,New frontiers in social neuroscience,Springer,https://link.springer.com/chapter/10.1007/978-3-319-02904-7_9,"https://scholar.google.com/scholar?cites=7149106202324936589&as_sdt=2005&sciodt=0,5&hl=en",55,3/9/20 17:32,,,,,,,,,26,4.33,13,2,6,"The perception of emotional signals is at the core of the study of the social brain. In this chapter, we discuss research in the field of affective and social neuroscience that specifically uses bodily expressions. Starting with the initial studies mapping the neural substrate of …"
28,"C Ennis, L Hoyet, A Egges, R McDonnell",Emotion capture: Emotionally expressive characters for games,2013,Proceedings of Motion on …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/2522628.2522633,"https://scholar.google.com/scholar?cites=8239942224630882447&as_sdt=2005&sciodt=0,5&hl=en",56,3/9/20 17:32,,,,,,,,,28,4,7,4,7,"It has been shown that humans are sensitive to the portrayal of emotions for virtual characters. However, previous work in this area has often examined this sensitivity using extreme examples of facial or body animation. Less is known about how attuned people are …"
25,"R Saxe, SD Houlihan",Formalizing emotion concepts within a Bayesian model of theory of mind,2017,Current opinion in Psychology,Elsevier,https://www.sciencedirect.com/science/article/pii/S2352250X17300283,"https://scholar.google.com/scholar?cites=2079834133765499155&as_sdt=2005&sciodt=0,5&hl=en",57,3/9/20 17:32,,,,,,,,,25,8.33,13,2,3,"Sensitivity to others' emotions is foundational for many aspects of human life, yet computational models do not currently approach the sensitivity and specificity of human emotion knowledge. Perception of isolated physical expressions largely supplies …"
27,"J Złotowski, E Strasser…",Dimensions of anthropomorphism: from humanness to humanlikeness,2014,2014 9th ACM/IEEE …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8542511/,"https://scholar.google.com/scholar?cites=12269716135822329913&as_sdt=2005&sciodt=0,5&hl=en",58,3/9/20 17:32,,,,,,,,,27,4.5,9,3,6,"In HRI anthropomorphism has been considered to be a unidimensional construct. However, social psychological studies of the potentially reverse process to anthropomorphisation-known as dehumanization-indicate that there are two distinct senses of humanness with …"
25,"S Wenzler, S Levine, R van Dick, V Oertel-Knöchel…",Beyond pleasure and pain: Facial expression ambiguity in adults and children during intense situations.,2016,Emotion,psycnet.apa.org,https://psycnet.apa.org/record/2016-31190-001,"https://scholar.google.com/scholar?cites=15886645460701220326&as_sdt=2005&sciodt=0,5&hl=en",59,3/9/20 17:32,,,,,,,,,25,6.25,5,5,4,"According to psychological models as well as common intuition, intense positive and negative situations evoke highly distinct emotional expressions. Nevertheless, recent work has shown that when judging isolated faces, the affective valence of winning and losing …"
25,"J Novikova, L Watts",A design model of emotional body expressions in non-humanoid robots,2014,Proceedings of the second international conference …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/2658861.2658892,"https://scholar.google.com/scholar?cites=1591383253343894595&as_sdt=2005&sciodt=0,5&hl=en",60,3/9/20 17:32,,,,,,,,,25,4.17,13,2,6,"Robotic emotional expressions could benefit social communication between humans and robots, if the cues such expressions contain were to be intelligible to human observers. In this paper, we present a design framework for modelling emotionally expressive robotic …"
26,"I García-García, J Kube, M Gaebler…","Neural processing of negative emotional stimuli and the influence of age, sex and task-related characteristics",2016,Neuroscience & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0149763415302025,"https://scholar.google.com/scholar?cites=5896567817309707763&as_sdt=2005&sciodt=0,5&hl=en",61,3/9/20 17:32,,,,,,,,,26,6.5,7,4,4,"Negative emotional stimuli are particularly salient events that receive privileged access to neurocognitive resources. At the neural level, the processing of negative stimuli relies on a set of sensory, limbic, and prefrontal areas. However, controversies exist on how …"
25,"KL Johnson, DJ Lick…",Emergent research in social vision: An integrated approach to the determinants and consequences of social categorization,2015,Social and Personality …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/spc3.12147,"https://scholar.google.com/scholar?cites=16908653292950145062&as_sdt=2005&sciodt=0,5&hl=en",62,3/9/20 17:32,,,,,,,,,25,5,8,3,5,Social categorization research has historically focused either on understanding how observers utilize visual cues in the face and body to make judgments of others or on understanding the downstream consequences that occur following social categorizations …
25,"CSS Tan, J Schöning, K Luyten, K Coninx",Informing intelligent user interfaces by inferring affective states from body postures in ubiquitous computing environments,2013,Proceedings of the 2013 …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/2449396.2449427,"https://scholar.google.com/scholar?cites=9876384572309838506&as_sdt=2005&sciodt=0,5&hl=en",63,3/9/20 17:32,,,,,,,,,25,3.57,6,4,7,"ABSTRACT Intelligent User Interfaces can benefit from having knowledge on the user's emotion. However, current implementations to detect affective states, are often constraining the user's freedom of movement by instrumenting her with sensors. This prevents affective …"
25,"M Kayyal, S Widen, JA Russell",Context is more powerful than we think: Contextual cues override facial cues even for valence.,2015,Emotion,psycnet.apa.org,https://psycnet.apa.org/journals/emo/15/3/287.html?uid=2015-07291-001,"https://scholar.google.com/scholar?cites=4425701268916059202&as_sdt=2005&sciodt=0,5&hl=en",64,3/9/20 17:32,,,,,,,,,25,5,8,3,5,"Context—the external situation—overrides facial information when judging the emotion from spontaneous facial expressions, even on valence. Observers (N= 60) judged the emotion in each of 15 facial expressions of athletes in the 2012 Olympics who had just won or lost their …"
26,"M Missana, P Rajhans, AP Atkinson…",Discrimination of fearful and happy body postures in 8-month-old infants: an event-related potential study,2014,Frontiers in Human …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fnhum.2014.00531,"https://scholar.google.com/scholar?cites=2120465460778951138&as_sdt=2005&sciodt=0,5&hl=en",65,3/9/20 17:32,HTML,,,,,,,,26,4.33,7,4,6,"Responding to others' emotional body expressions is an essential social skill in humans. Adults readily detect emotions from body postures, but it is unclear whether infants are sensitive to emotional body postures. We examined 8-month-old infants' brain responses to …"
23,"M Raja, S Sigg",Applicability of RF-based methods for emotion recognition: A survey,2016,2016 IEEE international conference on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/7457119/,"https://scholar.google.com/scholar?cites=4785331194793227417&as_sdt=2005&sciodt=0,5&hl=en",66,3/9/20 17:32,,,,,,,,,23,5.75,12,2,4,"Human emotion recognition has attracted a lot of research in recent years. However, conventional methods for sensing human emotions are either expensive or privacy intrusive. In this paper, we explore a connection between emotion recognition and RF-based activity …"
26,"H Aviezer, N Ensenberg, RR Hassin",The inherently contextualized nature of facial emotion perception,2017,Current Opinion in Psychology,Elsevier,https://www.sciencedirect.com/science/article/pii/S2352250X1730043X,"https://scholar.google.com/scholar?cites=9264513827884411868&as_sdt=2005&sciodt=0,5&hl=en",67,3/9/20 17:32,,,,,,,,,26,8.67,9,3,3,"According to mainstream views of emotion perception, facial expressions are powerful signals conveying specific emotional states. This approach, which endorsed the use of stereotypical-posed faces as stimuli, has typically ignored the role of context in emotion …"
27,"KR Bogart, L Tickle-Degnen…",Communicating without the face: holistic perception of emotions of people with facial paralysis,2014,Basic and applied social …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/01973533.2014.917973,"https://scholar.google.com/scholar?cites=13947342514139849760&as_sdt=2005&sciodt=0,5&hl=en",68,3/9/20 17:32,,,,,,,,,27,4.5,9,3,6,"People with facial paralysis (FP) report social difficulties, but some attempt to compensate by increasing expressivity in their bodies and voices. We examined perceivers' emotion judgments of videos of people with FP to understand how they interpret the combination of …"
23,"JM Fernández-Dols, JA Russell",The science of facial expression,2017,,books.google.com,https://books.google.com/books?hl=en&lr=&id=eaKpDgAAQBAJ&oi=fnd&pg=PP1&ots=yVej-OPEPZ&sig=wK_6RH1Fwd0o8zGZKUe688wyTV0,"https://scholar.google.com/scholar?cites=16144322787037700853&as_sdt=2005&sciodt=0,5&hl=en",69,3/9/20 17:32,BOOK,,,,,,,,23,7.67,12,2,3,The importance of facial expressions has led to a steadily growing body of empirical findings and theoretical analyses. Every decade has seen work that extends or challenges previous thinking on facial expression. The Science of Facial Expression provides an updated review …
22,"RS Bhatt, A Hock, H White, R Jubran…",The development of body structure knowledge in infancy,2016,Child Development …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/cdep.12162,"https://scholar.google.com/scholar?cites=12444119630050020063&as_sdt=2005&sciodt=0,5&hl=en",70,3/9/20 17:32,,,,,,,,,22,5.5,4,5,4,"Although we know much about the development of face processing, we know considerably less about the development of body knowledge—despite bodies also being significant sources of social information. One set of studies indicated that body structure knowledge is …"
22,"B Rocha, N Bogaards, A Honingh",Segmentation and timbre similarity in electronic dance music,2013,Proceedings of the SMC,researchgate.net,https://www.researchgate.net/profile/Bruno_Rocha14/publication/304381811_Segmentation_and_Timbre_Similarity_in_Electronic_Dance_Music/links/576da45808ae6219474247c0.pdf,"https://scholar.google.com/scholar?cites=8132897993164116954&as_sdt=2005&sciodt=0,5&hl=en",71,3/9/20 17:32,PDF,,,,,,,,22,3.14,7,3,7,"In this paper we argue that the notion of music similarity should be expanded into sub-similarities, meaning that similarity of music has to be judged with respect to a certain context, such as melody, harmony, rhythm or timbre. We start by focusing on timbre …"
22,"H Al-Dmour, S Al-Madani…",Factors affecting the effectiveness of cause-related marketing campaign: Moderating effect of sponsor-cause congruence,2016,International …,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/f203/e98e49577943f33e4063844271d513d3f450.pdf,"https://scholar.google.com/scholar?cites=9527722109387733116&as_sdt=2005&sciodt=0,5&hl=en",72,3/9/20 17:32,PDF,,,,,,,,22,5.5,7,3,4,This study aimed at identifying the factors affecting cause-related marketing and the moderating effect of sponsor congruence. Data were collected using a self-administrated questionnaire from 500 Jordanians' consumers from Amman/Jordan. Results of the study …
